# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/S.eubayanus_FM1318/predict_misc/genome.softmasked.fa -o s.eubayanus_fm1318_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m genome -c 28 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG09261OIF	Complete	scaffold_15	214965	216410	654.3	413
EOG09261OKK	Complete	scaffold_3	528307	530165	388.2	301
EOG09261OLD	Complete	scaffold_11	19860	21314	647.4	407
EOG09261ONU	Complete	scaffold_2	876619	877491	173.4	151
EOG09261OSU	Complete	scaffold_8	277888	279516	743.4	435
EOG09261OXD	Complete	scaffold_11	94473	96518	379.8	499
EOG09261OXV	Complete	scaffold_5	291860	295702	708.4	814
EOG09261P7G	Complete	scaffold_8	190865	192525	259.4	253
EOG09261PJZ	Complete	scaffold_5	212930	214321	238.4	151
EOG09261PNZ	Complete	scaffold_9	373517	374788	401.0	353
EOG09261PUF	Complete	scaffold_1	605674	607698	748.9	413
EOG09261Q18	Complete	scaffold_6	335736	337712	441.6	388
EOG09261Q5L	Complete	scaffold_11	373458	375509	306.2	348
EOG09261QR5	Complete	scaffold_6	640704	642575	430.2	408
EOG09261QR8	Complete	scaffold_6	299658	301199	424.3	353
EOG09261QXC	Duplicated	scaffold_16	45274	46776	791.9	438
EOG09261QXC	Duplicated	scaffold_7	736754	738274	736.6	451
EOG09261QYO	Complete	scaffold_10	438720	441719	511.1	428
EOG09261RFF	Complete	scaffold_4	633013	636048	556.2	389
EOG09261RU1	Complete	scaffold_15	73033	75856	622.2	344
EOG09261RWJ	Complete	scaffold_4	783420	785084	842.7	459
EOG09261RWU	Complete	scaffold_6	791062	792720	404.0	367
EOG09261S0S	Complete	scaffold_2	83698	85089	167.9	156
EOG09261S7X	Complete	scaffold_8	79914	81560	168.1	237
EOG09261SS1	Complete	scaffold_3	519467	520834	457.8	326
EOG09261T6U	Duplicated	scaffold_3	965939	967510	841.9	465
EOG09261T6U	Duplicated	scaffold_5	175343	177295	823.1	465
EOG09261T74	Complete	scaffold_9	637612	639051	905.1	439
EOG09261T98	Complete	scaffold_10	325700	327976	745.5	401
EOG09261TEQ	Complete	scaffold_7	161523	163283	702.1	476
EOG09261TPN	Complete	scaffold_12	207750	209333	916.6	438
EOG09261UMG	Complete	scaffold_12	324983	326662	745.6	492
EOG09261UOJ	Complete	scaffold_1	987273	988754	382.4	343
EOG09261UPM	Complete	scaffold_5	93802	97305	344.1	553
EOG09261UWT	Complete	scaffold_1	165011	166030	323.1	213
EOG09261V03	Complete	scaffold_11	80689	82092	500.4	338
EOG09261V2P	Complete	scaffold_6	865141	867288	141.1	298
EOG09261V87	Complete	scaffold_1	154760	159927	361.1	329
EOG09261V9P	Complete	scaffold_6	694083	695711	640.9	404
EOG09261VD2	Complete	scaffold_3	813131	814579	794.6	436
EOG09261VI3	Complete	scaffold_6	364908	366581	974.7	462
EOG09261VUC	Complete	scaffold_8	103118	105112	419.3	500
EOG09261W1K	Complete	scaffold_7	178903	181272	174.5	337
EOG09261W2O	Complete	scaffold_8	231028	232788	551.9	399
EOG09261W3X	Duplicated	scaffold_10	667405	668874	780.7	426
EOG09261W3X	Duplicated	scaffold_2	970478	971956	768.5	426
EOG09261W90	Complete	scaffold_1	286698	288071	512.7	354
EOG09261WJ8	Complete	scaffold_1	755821	757299	225.7	258
EOG09261WVT	Complete	scaffold_5	148553	150217	472.7	378
EOG09261X9E	Complete	scaffold_13	149920	151206	561.1	343
EOG09261XAF	Complete	scaffold_9	455412	456623	345.0	276
EOG09261XGL	Complete	scaffold_12	317581	319047	443.5	345
EOG09261XNJ	Complete	scaffold_4	190426	192012	860.8	475
EOG09261XNU	Complete	scaffold_1	1059330	1061879	439.6	637
EOG09261XZ6	Complete	scaffold_13	168387	170552	513.4	411
EOG09261Y04	Complete	scaffold_14	84338	87320	688.4	366
EOG09261YGB	Complete	scaffold_2	353221	355635	377.5	459
EOG09261YLQ	Complete	scaffold_7	236448	238232	452.4	281
EOG09261YRA	Complete	scaffold_8	403742	405755	316.2	384
EOG09261YV6	Complete	scaffold_3	73674	76187	833.7	544
EOG09261ZFN	Complete	scaffold_6	176698	178416	547.9	352
EOG09261ZI1	Complete	scaffold_13	341484	342719	428.8	315
EOG09261ZJR	Complete	scaffold_1	582352	584526	549.4	564
EOG09261ZPW	Complete	scaffold_3	895816	897840	533.6	408
EOG09261ZXZ	Complete	scaffold_8	631961	633859	355.1	336
EOG092620CR	Complete	scaffold_4	903600	905594	449.8	399
EOG092620E4	Complete	scaffold_3	849056	850521	756.4	427
EOG092620EL	Duplicated	scaffold_1	150242	151981	718.9	425
EOG092620EL	Duplicated	scaffold_9	609156	610880	706.9	421
EOG092620FM	Complete	scaffold_2	33626	34735	210.6	250
EOG092620IA	Complete	scaffold_4	178528	180960	455.2	476
EOG092620U5	Complete	scaffold_7	211756	213153	273.8	280
EOG092620V3	Complete	scaffold_9	639633	641135	151.2	176
EOG0926213Q	Complete	scaffold_1	337135	338565	296.8	252
EOG0926213Z	Complete	scaffold_8	468402	471077	530.0	423
EOG092621CK	Complete	scaffold_1	655135	658505	283.2	246
EOG092621CP	Complete	scaffold_5	856688	858220	682.8	419
EOG092621F2	Complete	scaffold_3	1002700	1004802	390.3	403
EOG092621GA	Complete	scaffold_1	1182382	1185958	345.2	389
EOG092621GY	Complete	scaffold_12	184640	186259	293.1	364
EOG092621S9	Complete	scaffold_10	342443	343834	744.8	426
EOG092621X3	Complete	scaffold_9	520031	521743	340.9	471
EOG092621YU	Complete	scaffold_12	45806	47476	498.1	407
EOG092621ZV	Complete	scaffold_1	1166681	1168078	241.8	296
EOG0926229Z	Complete	scaffold_3	303460	304776	368.1	311
EOG09262341	Complete	scaffold_8	375687	376964	102.0	121
EOG0926235L	Duplicated	scaffold_2	350790	352472	560.9	424
EOG0926235L	Duplicated	scaffold_6	169780	171630	486.0	417
EOG09262387	Complete	scaffold_16	130191	132056	556.5	422
EOG092623WR	Complete	scaffold_2	113229	115562	363.6	310
EOG0926248P	Complete	scaffold_7	364466	367096	450.8	408
EOG0926248W	Complete	scaffold_13	333836	338308	992.9	1387
EOG092624JL	Complete	scaffold_2	276896	278416	235.1	284
EOG092624KK	Complete	scaffold_10	105102	106403	614.5	350
EOG092624RX	Missing
EOG092624SJ	Complete	scaffold_4	947365	948648	443.9	332
EOG092624UF	Complete	scaffold_4	833249	834928	497.3	395
EOG092624X0	Complete	scaffold_5	107404	108984	367.5	336
EOG09262516	Complete	scaffold_1	633498	635138	825.6	476
EOG0926251E	Complete	scaffold_7	428851	430707	689.0	473
EOG09262528	Complete	scaffold_5	387000	388325	443.3	328
EOG092625AX	Complete	scaffold_6	636630	637781	244.8	223
EOG092625OH	Duplicated	scaffold_11	344811	346382	341.8	333
EOG092625OH	Duplicated	scaffold_7	91586	93178	307.8	336
EOG092625P1	Complete	scaffold_2	360451	362007	521.3	351
EOG092625U6	Complete	scaffold_2	269670	271022	172.6	257
EOG09262645	Complete	scaffold_1	1124831	1126843	399.8	321
EOG092626EQ	Complete	scaffold_16	147765	149081	325.3	235
EOG092626HU	Complete	scaffold_11	335721	337310	495.5	400
EOG09262739	Complete	scaffold_12	441052	442407	605.6	364
EOG0926273Q	Complete	scaffold_3	483342	484787	736.6	373
EOG092627F1	Complete	scaffold_3	954191	956110	548.4	340
EOG092627XA	Complete	scaffold_11	455316	456971	410.0	358
EOG092628A0	Complete	scaffold_9	427641	429068	317.3	328
EOG092628FW	Complete	scaffold_8	648396	649541	254.5	238
EOG092628HC	Complete	scaffold_5	164644	166134	233.6	203
EOG092628LW	Complete	scaffold_7	215179	217572	220.6	318
EOG092628SP	Complete	scaffold_11	504129	505451	182.4	226
EOG09262914	Complete	scaffold_7	641244	642479	503.1	296
EOG092629FB	Complete	scaffold_6	468964	470715	478.0	380
EOG092629RT	Complete	scaffold_1	878457	879992	312.0	406
EOG092629U5	Complete	scaffold_6	155739	156536	196.7	153
EOG092629WA	Complete	scaffold_8	165024	166763	274.1	283
EOG092629WJ	Complete	scaffold_3	158355	160337	469.1	426
EOG092629ZN	Complete	scaffold_6	36783	38447	362.2	414
EOG09262A65	Duplicated	scaffold_1	767777	769112	398.6	305
EOG09262A65	Duplicated	scaffold_7	173903	175722	421.9	308
EOG09262A6N	Complete	scaffold_1	969129	972457	389.7	293
EOG09262A8G	Complete	scaffold_10	186987	188249	574.3	348
EOG09262B1U	Complete	scaffold_7	449605	450792	352.7	287
EOG09262BCZ	Complete	scaffold_1	359375	361261	446.5	497
EOG09262BHE	Complete	scaffold_7	431446	432585	464.4	276
EOG09262BVA	Complete	scaffold_8	173828	175075	328.2	329
EOG09262C5Z	Complete	scaffold_7	596329	597582	347.6	284
EOG09262CA4	Complete	scaffold_10	642905	644467	608.2	400
EOG09262CBI	Complete	scaffold_4	740536	741816	583.5	363
EOG09262CDO	Complete	scaffold_4	701461	702774	709.5	373
EOG09262CMP	Complete	scaffold_12	199435	201006	505.3	419
EOG09262CO6	Duplicated	scaffold_12	323389	324798	722.2	389
EOG09262CO6	Duplicated	scaffold_13	194402	195811	728.0	389
EOG09262CUO	Complete	scaffold_1	352785	353771	411.0	264
EOG09262CXO	Complete	scaffold_6	850346	851743	393.8	353
EOG09262D0D	Complete	scaffold_8	253746	256286	487.0	488
EOG09262D4G	Complete	scaffold_3	150321	151640	138.9	161
EOG09262DC1	Complete	scaffold_5	521676	523211	586.9	430
EOG09262DKA	Complete	scaffold_9	316879	318177	436.4	313
EOG09262DPL	Missing
EOG09262DUV	Complete	scaffold_2	228208	229338	572.6	321
EOG09262E3Q	Complete	scaffold_6	290659	293346	226.7	426
EOG09262E4Q	Complete	scaffold_4	296477	297817	698.5	383
EOG09262E4T	Complete	scaffold_4	284588	285955	186.6	205
EOG09262E7I	Complete	scaffold_15	181288	182946	661.1	439
EOG09262E7W	Missing
EOG09262E98	Complete	scaffold_14	60975	63374	976.5	617
EOG09262ESR	Complete	scaffold_13	281282	282553	479.0	341
EOG09262F22	Complete	scaffold_14	132192	133442	658.3	380
EOG09262F7P	Complete	scaffold_2	838045	839247	313.7	294
EOG09262FE3	Complete	scaffold_5	342306	343921	181.2	150
EOG09262FJB	Complete	scaffold_6	302504	304204	210.4	352
EOG09262FW1	Complete	scaffold_2	188076	189329	336.9	231
EOG09262G8Y	Complete	scaffold_1	380381	382003	289.3	292
EOG09262GLP	Complete	scaffold_1	243810	245111	157.4	293
EOG09262GNE	Complete	scaffold_10	59883	61184	360.3	299
EOG09262GVX	Complete	scaffold_5	708171	710185	561.5	385
EOG09262GWQ	Complete	scaffold_4	416301	417824	384.4	287
EOG09262GXD	Complete	scaffold_2	943546	944829	535.9	340
EOG09262H1X	Complete	scaffold_6	355610	357013	539.6	378
EOG09262H34	Complete	scaffold_12	36834	38696	245.8	296
EOG09262H50	Complete	scaffold_9	182824	183987	350.5	253
EOG09262HA6	Complete	scaffold_10	682023	683357	550.8	358
EOG09262HKC	Complete	scaffold_2	650660	652177	216.1	276
EOG09262HP3	Complete	scaffold_10	173812	174885	353.6	260
EOG09262HQM	Complete	scaffold_2	819001	821169	146.7	162
EOG09262I0R	Complete	scaffold_10	429922	431358	366.4	300
EOG09262I5I	Complete	scaffold_2	315568	317490	643.5	419
EOG09262ILV	Complete	scaffold_3	164103	165503	416.8	297
EOG09262IP2	Complete	scaffold_1	1260182	1261285	345.2	259
EOG09262IY3	Fragmented	scaffold_14	209291	212492	139.2	194
EOG09262IZ6	Complete	scaffold_2	93489	94568	539.6	298
EOG09262IZO	Duplicated	scaffold_1	833565	834851	536.8	344
EOG09262IZO	Duplicated	scaffold_10	376180	377496	491.9	344
EOG09262J7K	Complete	scaffold_6	63221	64795	325.1	300
EOG09262JAT	Complete	scaffold_2	972057	973112	284.0	248
EOG09262JRP	Complete	scaffold_6	345189	346504	382.9	296
EOG09262JWJ	Complete	scaffold_1	280244	281428	534.7	323
EOG09262JZK	Complete	scaffold_1	357940	359031	474.6	297
EOG09262JZW	Complete	scaffold_2	625774	627726	374.4	334
EOG09262K67	Complete	scaffold_8	714315	715454	242.3	168
EOG09262K8C	Complete	scaffold_8	577488	578459	252.2	199
EOG09262K8L	Complete	scaffold_2	268121	269485	279.1	249
EOG09262K9A	Complete	scaffold_13	121149	122309	353.2	274
EOG09262KJA	Complete	scaffold_7	495019	496308	479.3	348
EOG09262KN8	Complete	scaffold_15	65016	68105	534.6	567
EOG09262KUJ	Complete	scaffold_6	246249	247604	477.7	282
EOG09262KVB	Complete	scaffold_8	248442	249737	445.9	288
EOG09262KXK	Duplicated	scaffold_4	303593	306159	437.4	274
EOG09262KXK	Duplicated	scaffold_5	534536	536825	492.5	276
EOG09262KZ3	Complete	scaffold_8	360001	361599	403.6	367
EOG09262L1P	Complete	scaffold_12	338644	340167	644.2	383
EOG09262LI4	Complete	scaffold_11	152058	153278	335.2	238
EOG09262LQT	Complete	scaffold_3	922541	924277	246.8	328
EOG09262LYR	Fragmented	scaffold_12	236994	240104	757.3	386
EOG09262M0W	Complete	scaffold_1	895487	896710	543.3	273
EOG09262M2J	Complete	scaffold_5	657792	658955	343.0	256
EOG09262M7B	Complete	scaffold_6	630230	631453	383.5	291
EOG09262MEK	Complete	scaffold_4	389244	390542	677.2	349
EOG09262MFL	Complete	scaffold_1	76723	78348	301.4	284
EOG09262MJW	Complete	scaffold_4	265474	266907	525.8	352
EOG09262MOO	Complete	scaffold_15	34070	35152	205.8	288
EOG09262MXH	Complete	scaffold_6	623670	624782	601.8	310
EOG09262N0U	Complete	scaffold_6	639033	640442	426.2	290
EOG09262N10	Complete	scaffold_1	950715	951869	293.1	259
EOG09262N3C	Complete	scaffold_3	806912	808099	699.7	341
EOG09262N47	Complete	scaffold_1	1155440	1156672	280.9	249
EOG09262N5O	Complete	scaffold_7	486197	488323	736.5	607
EOG09262NB1	Duplicated	scaffold_14	104662	105822	276.6	296
EOG09262NB1	Duplicated	scaffold_8	621748	622899	305.7	300
EOG09262NIR	Complete	scaffold_2	500019	501221	227.0	285
EOG09262NNS	Missing
EOG09262O0R	Complete	scaffold_3	1021116	1022300	299.6	301
EOG09262OJ4	Complete	scaffold_12	59113	60648	463.5	348
EOG09262OLP	Complete	scaffold_2	493768	495192	246.3	304
EOG09262OX9	Complete	scaffold_10	33459	34730	463.0	332
EOG09262P1W	Complete	scaffold_4	181318	182655	507.9	377
EOG09262PAY	Complete	scaffold_6	692806	693843	308.6	255
EOG09262PIH	Complete	scaffold_4	149897	151054	617.8	344
EOG09262PMC	Complete	scaffold_5	408017	411853	681.6	856
EOG09262POL	Complete	scaffold_8	49708	51525	219.3	420
EOG09262PPU	Complete	scaffold_1	1010968	1012365	566.9	357
EOG09262PZ9	Complete	scaffold_8	466397	468034	515.4	388
EOG09262Q6S	Complete	scaffold_5	120476	121747	457.1	294
EOG09262Q8D	Complete	scaffold_12	545348	546610	560.5	306
EOG09262QJW	Duplicated	scaffold_1	1214768	1215922	694.2	354
EOG09262QJW	Duplicated	scaffold_3	492511	493659	686.6	354
EOG09262QL6	Complete	scaffold_15	128939	130288	220.6	270
EOG09262QRH	Complete	scaffold_6	410488	411930	326.9	265
EOG09262QS5	Complete	scaffold_4	875828	877174	492.3	346
EOG09262QTY	Complete	scaffold_4	860681	861874	283.6	241
EOG09262R8O	Complete	scaffold_5	203189	204514	270.8	265
EOG09262SI7	Complete	scaffold_11	64698	66308	426.1	372
EOG09262SMG	Complete	scaffold_1	590633	592153	246.1	288
EOG09262SR7	Complete	scaffold_3	344337	345383	259.2	258
EOG09262SWJ	Complete	scaffold_4	905790	906488	185.6	160
EOG09262TEV	Complete	scaffold_5	405769	407847	96.3	167
EOG09262TO9	Complete	scaffold_6	198858	200210	575.9	366
EOG09262TUR	Complete	scaffold_16	107195	108664	288.2	283
EOG09262U7S	Complete	scaffold_1	876562	877659	176.1	204
EOG09262UAS	Complete	scaffold_5	846570	847952	311.5	276
EOG09262UB3	Complete	scaffold_8	527309	528958	348.8	283
EOG09262UTQ	Complete	scaffold_8	413776	414450	174.9	151
EOG09262V3O	Complete	scaffold_1	828668	829717	388.9	257
EOG09262V8E	Complete	scaffold_3	380226	382445	369.5	359
EOG09262V9N	Complete	scaffold_1	1239144	1240295	130.6	150
EOG09262VOC	Complete	scaffold_1	539920	541047	332.3	259
EOG09262VPD	Complete	scaffold_4	855782	856936	367.2	282
EOG09262VQQ	Duplicated	scaffold_11	427883	430057	453.7	295
EOG09262VQQ	Duplicated	scaffold_7	120919	122205	457.9	296
EOG09262VVF	Complete	scaffold_11	161197	162594	205.8	352
EOG09262W7C	Complete	scaffold_5	546005	547048	437.4	281
EOG09262WFG	Complete	scaffold_9	447408	448424	252.0	255
EOG09262WHU	Complete	scaffold_5	452068	453177	216.8	247
EOG09262WQX	Complete	scaffold_1	1031781	1032803	288.5	239
EOG09262WSH	Complete	scaffold_1	831672	833291	209.1	346
EOG09262WXK	Complete	scaffold_3	349533	350666	200.5	223
EOG09262X01	Complete	scaffold_5	783066	784007	158.0	178
EOG09262X31	Complete	scaffold_12	62248	63429	428.7	269
EOG09262X74	Complete	scaffold_3	140700	141881	233.9	209
EOG09262X7T	Complete	scaffold_3	179255	180745	234.7	260
EOG09262X8R	Complete	scaffold_11	472456	473373	314.9	242
EOG09262XGK	Complete	scaffold_13	389179	390300	433.1	299
EOG09262XMN	Complete	scaffold_11	208257	209360	324.5	244
EOG09262XRU	Complete	scaffold_16	128346	129632	336.9	308
EOG09262YAU	Complete	scaffold_1	570737	571834	512.6	316
EOG09262YP5	Complete	scaffold_4	84323	85306	316.6	229
EOG09262YQG	Complete	scaffold_14	56725	57789	188.4	228
EOG09262Z0M	Complete	scaffold_2	882721	884169	510.7	340
EOG09262Z14	Complete	scaffold_2	286524	288032	500.6	330
EOG09262Z2S	Complete	scaffold_4	629435	630784	417.9	328
EOG09262ZZ8	Complete	scaffold_3	686081	686914	125.1	161
EOG0926300R	Complete	scaffold_2	912802	914379	256.3	297
EOG0926306O	Complete	scaffold_6	234846	235763	166.5	161
EOG0926307V	Complete	scaffold_10	276512	277615	325.2	281
EOG092630MJ	Complete	scaffold_6	825814	829102	250.6	275
EOG092630N3	Complete	scaffold_2	416364	417392	556.6	306
EOG092630UB	Complete	scaffold_2	347481	349544	213.5	634
EOG092630YS	Complete	scaffold_4	276631	277932	536.1	347
EOG0926310O	Complete	scaffold_4	729397	730440	353.3	254
EOG0926312D	Complete	scaffold_14	47704	49962	181.4	328
EOG0926315C	Complete	scaffold_1	857351	859282	287.5	331
EOG092631IR	Complete	scaffold_6	235912	239312	334.2	318
EOG092631ML	Complete	scaffold_1	205776	208419	139.1	128
EOG092631MU	Complete	scaffold_11	270194	271372	314.7	285
EOG092631QQ	Complete	scaffold_1	981533	982573	386.8	240
EOG092631UM	Complete	scaffold_4	272456	273520	454.0	282
EOG09263274	Complete	scaffold_2	788398	789423	310.1	245
EOG092632FC	Complete	scaffold_9	329377	330522	371.7	257
EOG092632TF	Complete	scaffold_1	585182	586519	192.1	201
EOG092632WW	Complete	scaffold_3	847077	848123	467.3	282
EOG092633QB	Complete	scaffold_11	68508	69698	337.2	296
EOG092633US	Complete	scaffold_9	102273	103331	475.9	286
EOG0926347K	Complete	scaffold_12	481282	482262	320.8	250
EOG0926347W	Complete	scaffold_11	495114	496274	550.1	310
EOG09263483	Complete	scaffold_9	679412	680491	404.6	272
EOG092634B1	Complete	scaffold_11	209615	210763	553.0	330
EOG092634B5	Complete	scaffold_1	242252	243673	448.2	297
EOG092634G9	Complete	scaffold_4	892359	893282	157.4	113
EOG092634M1	Complete	scaffold_2	1027803	1029104	428.8	326
EOG092634MM	Complete	scaffold_7	601485	602309	130.1	178
EOG092634ZL	Complete	scaffold_4	262685	263896	147.2	187
EOG0926354S	Duplicated	scaffold_1	290504	291592	618.3	334
EOG0926354S	Duplicated	scaffold_4	468735	469823	615.4	334
EOG0926357F	Complete	scaffold_11	310168	311481	315.1	266
EOG092635DF	Complete	scaffold_1	1092181	1093785	278.5	332
EOG092635SS	Missing
EOG092635ST	Complete	scaffold_1	772422	773435	164.8	172
EOG092635YY	Complete	scaffold_11	308393	309472	609.6	329
EOG09263690	Missing
EOG0926369X	Complete	scaffold_6	652681	653706	169.9	183
EOG092636T6	Complete	scaffold_5	490861	492091	473.9	282
EOG092636Y6	Complete	scaffold_5	578728	581310	650.4	468
EOG09263720	Complete	scaffold_6	26624	27580	438.2	255
EOG0926374A	Complete	scaffold_2	293070	294038	425.1	276
EOG09263760	Complete	scaffold_10	111369	114923	225.6	215
EOG09263817	Complete	scaffold_14	95138	96013	144.5	191
EOG0926384F	Complete	scaffold_6	172068	173312	428.8	325
EOG0926386D	Duplicated	scaffold_1	949263	950222	492.1	276
EOG0926386D	Duplicated	scaffold_10	521815	522774	481.5	277
EOG0926388H	Complete	scaffold_7	679611	680981	518.3	358
EOG092638AP	Complete	scaffold_2	454969	456309	300.9	265
EOG092638CT	Complete	scaffold_7	367563	368552	492.5	286
EOG092638EN	Complete	scaffold_11	248378	249319	171.9	208
EOG092638RC	Complete	scaffold_3	990313	991350	501.1	307
EOG092638XA	Complete	scaffold_8	614252	615163	453.2	264
EOG0926390Q	Complete	scaffold_6	773199	774434	253.2	229
EOG092639H5	Complete	scaffold_8	309981	311477	360.8	240
EOG09263A3Y	Complete	scaffold_11	331672	333228	134.2	275
EOG09263A5D	Duplicated	scaffold_6	278930	279859	400.0	258
EOG09263A5D	Duplicated	scaffold_7	516916	517839	411.7	258
EOG09263A64	Complete	scaffold_12	195350	196690	348.0	324
EOG09263AZP	Complete	scaffold_6	376857	378311	124.7	163
EOG09263B7X	Complete	scaffold_2	564551	565708	313.1	280
EOG09263BDA	Complete	scaffold_4	537029	538123	162.6	241
EOG09263BE5	Complete	scaffold_1	156761	157534	222.0	178
EOG09263BG5	Complete	scaffold_8	696564	697754	513.6	314
EOG09263BGW	Complete	scaffold_15	151996	153498	422.9	366
EOG09263C1V	Complete	scaffold_9	318453	319676	367.0	304
EOG09263C4C	Complete	scaffold_12	415460	416536	112.8	185
EOG09263C55	Complete	scaffold_6	256225	257583	347.6	357
EOG09263CAC	Complete	scaffold_14	58518	59558	171.8	173
EOG09263CAH	Complete	scaffold_9	445988	446902	420.3	252
EOG09263CG2	Complete	scaffold_2	41424	42581	133.3	146
EOG09263CG4	Complete	scaffold_14	17769	18719	510.1	278
EOG09263CGP	Complete	scaffold_5	321983	323761	242.4	195
EOG09263CLY	Complete	scaffold_6	728698	729705	371.6	260
EOG09263CUQ	Complete	scaffold_7	505342	507584	204.1	559
EOG09263CUU	Complete	scaffold_9	444120	445589	367.7	333
EOG09263D2P	Complete	scaffold_8	340478	341698	77.2	101
EOG09263DFA	Complete	scaffold_3	501071	501829	368.4	191
EOG09263DQH	Complete	scaffold_8	573984	576443	213.6	233
EOG09263E49	Complete	scaffold_15	86040	87587	366.1	340
EOG09263E5F	Complete	scaffold_8	586457	588577	578.3	452
EOG09263E87	Complete	scaffold_6	320043	321044	308.2	241
EOG09263E9V	Complete	scaffold_6	625271	626713	237.7	287
EOG09263EBB	Complete	scaffold_11	573575	574615	367.2	262
EOG09263EDC	Complete	scaffold_8	619200	620054	299.5	206
EOG09263EQZ	Complete	scaffold_8	687681	688709	275.8	255
EOG09263EVJ	Complete	scaffold_6	528244	529362	263.1	272
EOG09263F11	Complete	scaffold_10	248131	249363	169.2	245
EOG09263F3I	Complete	scaffold_7	126604	127962	242.6	165
EOG09263FAK	Complete	scaffold_8	163869	164708	158.9	177
EOG09263FGN	Complete	scaffold_7	561137	562051	229.1	227
EOG09263FKC	Complete	scaffold_4	451610	452895	107.1	108
EOG09263FR7	Complete	scaffold_4	418086	419018	208.4	211
EOG09263FTE	Complete	scaffold_4	753108	755360	289.5	224
EOG09263G3M	Complete	scaffold_6	849136	850113	438.4	278
EOG09263G4R	Complete	scaffold_8	386414	387907	136.9	161
EOG09263GIG	Complete	scaffold_6	129187	130809	395.5	383
EOG09263GSR	Complete	scaffold_4	655092	657044	238.4	315
EOG09263GUT	Complete	scaffold_11	62556	63572	288.9	255
EOG09263H0Y	Complete	scaffold_12	448865	450535	342.2	305
EOG09263H5H	Complete	scaffold_10	427160	428323	488.2	278
EOG09263HD8	Complete	scaffold_5	742390	743325	401.0	238
EOG09263HE6	Complete	scaffold_9	345970	347013	182.8	176
EOG09263HED	Complete	scaffold_4	778738	779871	374.2	252
EOG09263HK2	Complete	scaffold_12	534933	536909	173.3	205
EOG09263HYJ	Complete	scaffold_9	611965	612987	316.2	258
EOG09263I4U	Complete	scaffold_10	447618	448742	197.7	209
EOG09263I7I	Complete	scaffold_1	553153	554508	498.5	282
EOG09263IMF	Complete	scaffold_5	806397	807344	221.2	244
EOG09263IQ5	Complete	scaffold_10	428558	429640	400.1	258
EOG09263IT0	Complete	scaffold_7	542815	545271	388.0	249
EOG09263J3H	Complete	scaffold_3	199504	200526	294.1	254
EOG09263J6Z	Complete	scaffold_1	303120	304322	306.2	275
EOG09263J7D	Complete	scaffold_7	114081	115121	275.4	202
EOG09263JCT	Complete	scaffold_2	763372	764661	356.1	271
EOG09263JFQ	Complete	scaffold_2	308394	309530	250.7	225
EOG09263JTO	Complete	scaffold_4	95286	96188	457.9	252
EOG09263JW5	Complete	scaffold_3	478484	479386	395.0	235
EOG09263JZO	Complete	scaffold_9	558110	559084	317.0	250
EOG09263K05	Complete	scaffold_4	705928	706707	222.2	194
EOG09263K45	Complete	scaffold_8	54503	55402	192.4	197
EOG09263KB4	Complete	scaffold_3	181615	182628	316.3	235
EOG09263KDI	Complete	scaffold_5	801673	802827	425.8	328
EOG09263KEE	Complete	scaffold_2	50826	51593	134.4	69
EOG09263KRO	Complete	scaffold_7	574536	575537	390.7	265
EOG09263KVG	Complete	scaffold_5	378016	378957	300.9	240
EOG09263KZJ	Complete	scaffold_4	883386	884831	413.8	328
EOG09263L00	Duplicated	scaffold_12	275356	276324	237.2	165
EOG09263L00	Duplicated	scaffold_13	230654	231403	228.3	155
EOG09263L52	Complete	scaffold_2	380252	381766	424.1	351
EOG09263L7Y	Complete	scaffold_15	68709	71261	363.0	506
EOG09263L9T	Complete	scaffold_11	213844	214785	158.7	155
EOG09263LNF	Complete	scaffold_10	200190	201380	276.4	258
EOG09263LP3	Complete	scaffold_12	267204	268097	331.2	241
EOG09263LR1	Complete	scaffold_8	480705	481577	340.6	233
EOG09263M8W	Complete	scaffold_5	235444	236625	319.1	263
EOG09263MEM	Complete	scaffold_3	386058	387470	298.4	223
EOG09263MGE	Complete	scaffold_14	96285	97154	395.6	229
EOG09263MIB	Duplicated	scaffold_17	10452	11348	436.9	242
EOG09263MIB	Duplicated	scaffold_5	451013	451906	440.2	247
EOG09263MNN	Complete	scaffold_6	209071	210888	275.9	320
EOG09263MR4	Missing
EOG09263NE7	Duplicated	scaffold_1	859913	861265	268.2	258
EOG09263NE7	Duplicated	scaffold_10	424350	425702	270.1	258
EOG09263NXM	Complete	scaffold_2	801736	803442	443.9	363
EOG09263OAE	Complete	scaffold_6	82214	83308	289.3	253
EOG09263OCO	Complete	scaffold_11	202479	203453	405.4	257
EOG09263OD3	Complete	scaffold_7	657464	658336	229.3	185
EOG09263OQH	Complete	scaffold_4	593854	594918	468.2	315
EOG09263OWL	Complete	scaffold_8	485437	486360	221.0	197
EOG09263OXI	Duplicated	scaffold_13	127337	128182	268.6	246
EOG09263OXI	Duplicated	scaffold_8	513199	514050	275.9	246
