#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession      qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- --------------------    ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
4201                 -            564 PIRSR000390-2        PIRSR000390-2   333   0.00081   13.7   0.1   2   2   6.3e-06    0.0018   12.5   0.0   115   152   305   342   291   385 0.83 -
4148                 -            491 PIRSR000412-50       PIRSR000412-50   429  1.5e-162  536.0   0.0   1   1  3.1e-165  1.8e-162  535.8   0.0    10   425    35   489    26   491 0.98 -
4243                 -           1551 PIRSR000445-1        PIRSR000445-1   428   2.3e-08   28.2   0.0   1   1   1.7e-10   4.9e-08   27.1   0.0   186   248  1398  1464  1391  1481 0.80 -
4028                 -            345 PIRSR000445-1        PIRSR000445-1   428   3.5e-06   21.0   0.0   1   1   1.8e-08   5.3e-06   20.4   0.0   180   275   165   254   159   270 0.85 -
4243                 -           1551 PIRSR000445-2        PIRSR000445-2   428   2.3e-08   28.2   0.0   1   1   1.7e-10   4.9e-08   27.1   0.0   186   248  1398  1464  1391  1481 0.80 -
4028                 -            345 PIRSR000445-2        PIRSR000445-2   428   3.5e-06   21.0   0.0   1   1   1.8e-08   5.3e-06   20.4   0.0   180   275   165   254   159   270 0.85 -
4243                 -           1551 PIRSR000445-3        PIRSR000445-3   428   2.3e-08   28.2   0.0   1   1   1.7e-10   4.9e-08   27.1   0.0   186   248  1398  1464  1391  1481 0.80 -
4028                 -            345 PIRSR000445-3        PIRSR000445-3   428   3.5e-06   21.0   0.0   1   1   1.8e-08   5.3e-06   20.4   0.0   180   275   165   254   159   270 0.85 -
4243                 -           1551 PIRSR000445-4        PIRSR000445-4   428   2.3e-08   28.2   0.0   1   1   1.7e-10   4.9e-08   27.1   0.0   186   248  1398  1464  1391  1481 0.80 -
4028                 -            345 PIRSR000445-4        PIRSR000445-4   428   3.5e-06   21.0   0.0   1   1   1.8e-08   5.3e-06   20.4   0.0   180   275   165   254   159   270 0.85 -
4096                 -            341 PIRSR000446-1        PIRSR000446-1   310     8e-35  115.8   0.3   1   1   1.8e-37     1e-34  115.4   0.3     6   273    14   301    10   336 0.79 -
4339                 -            152 PIRSR000452-1        PIRSR000452-1   151   3.1e-05   19.0   0.0   1   1   9.6e-08   5.5e-05   18.1   0.0    31   126    38   133    24   142 0.88 -
4135                 -            688 PIRSR000463-1        PIRSR000463-1   638  2.6e-181  599.4   0.4   1   1  5.5e-184  3.2e-181  599.1   0.4    12   637    17   675     7   676 0.93 -
4513                 -            575 PIRSR000485-1        PIRSR000485-1   468   2.5e-09   31.2   0.0   1   2    0.0062       1.8    2.1   0.0     1    34     1    36     1    42 0.69 -
4513                 -            575 PIRSR000485-1        PIRSR000485-1   468   2.5e-09   31.2   0.0   2   2   1.5e-10   4.2e-08   27.2   0.0    63   225    38   186    33   195 0.82 -
4312                 -           2139 PIRSR000485-1        PIRSR000485-1   468   0.00011   15.9   0.0   1   1   6.5e-06    0.0019   11.9   0.0   142   237   359   481   264   489 0.59 -
4513                 -            575 PIRSR000485-2        PIRSR000485-2   468   2.5e-09   31.2   0.0   1   2    0.0062       1.8    2.1   0.0     1    34     1    36     1    42 0.69 -
4513                 -            575 PIRSR000485-2        PIRSR000485-2   468   2.5e-09   31.2   0.0   2   2   1.5e-10   4.2e-08   27.2   0.0    63   225    38   186    33   195 0.82 -
4312                 -           2139 PIRSR000485-2        PIRSR000485-2   468   0.00011   15.9   0.0   1   1   6.5e-06    0.0019   11.9   0.0   142   237   359   481   264   489 0.59 -
4513                 -            575 PIRSR000485-3        PIRSR000485-3   468   2.5e-09   31.2   0.0   1   2    0.0062       1.8    2.1   0.0     1    34     1    36     1    42 0.69 -
4513                 -            575 PIRSR000485-3        PIRSR000485-3   468   2.5e-09   31.2   0.0   2   2   1.5e-10   4.2e-08   27.2   0.0    63   225    38   186    33   195 0.82 -
4312                 -           2139 PIRSR000485-3        PIRSR000485-3   468   0.00011   15.9   0.0   1   1   6.5e-06    0.0019   11.9   0.0   142   237   359   481   264   489 0.59 -
4263                 -            403 PIRSR000517-1        PIRSR000517-1   404   5.7e-15   50.2   0.1   1   1     5e-17   9.6e-15   49.4   0.1   110   403    92   380    77   381 0.79 -
4161                 -            439 PIRSR000517-1        PIRSR000517-1   404   3.4e-12   41.0   0.0   1   1   2.5e-14   4.9e-12   40.5   0.0   108   368    98   362    72   366 0.78 -
4189                 -            481 PIRSR000517-1        PIRSR000517-1   404   1.7e-08   28.9   0.0   1   1   1.6e-10   3.1e-08   28.0   0.0   115   277   130   318    77   408 0.74 -
4104                 -            443 PIRSR000524-50       PIRSR000524-50   390   4.9e-07   24.1   0.0   1   1   1.2e-09   7.2e-07   23.6   0.0   118   279   175   345   146   364 0.76 -
4532                 -            671 PIRSR000550-1        PIRSR000550-1   608  4.6e-104  344.1   0.2   1   2   1.4e-05   0.00072   13.2   0.1   191   277   184   266   165   270 0.81 -
4532                 -            671 PIRSR000550-1        PIRSR000550-1   608  4.6e-104  344.1   0.2   2   2  1.4e-101  7.5e-100  330.2   0.0   309   607   264   565   257   566 0.95 -
4337                 -            382 PIRSR000550-1        PIRSR000550-1   608   4.1e-78  258.4   0.0   1   1   9.3e-80   4.9e-78  258.1   0.0   300   607    26   333     2   334 0.91 -
4446                 -           1882 PIRSR000550-1        PIRSR000550-1   608   1.5e-67  223.5  11.4   1   2     8e-45   4.2e-43  142.7   0.4   260   464   178   381   148   391 0.77 -
4446                 -           1882 PIRSR000550-1        PIRSR000550-1   608   1.5e-67  223.5  11.4   2   2     2e-28   1.1e-26   88.6   0.0   478   606   445   573   433   575 0.89 -
4477                 -            727 PIRSR000550-1        PIRSR000550-1   608   5.2e-41  135.8   0.0   1   1   1.5e-42   7.8e-41  135.3   0.0   314   562    34   287     7   299 0.89 -
4242                 -           1260 PIRSR000550-1        PIRSR000550-1   608   1.6e-40  134.2   0.0   1   1   4.5e-42   2.3e-40  133.7   0.0   265   518   894  1165   854  1225 0.78 -
4390                 -            411 PIRSR000550-1        PIRSR000550-1   608   1.7e-35  117.6   0.2   1   2   2.9e-09   1.5e-07   25.3   0.1   316   412     2    98     1   116 0.88 -
4390                 -            411 PIRSR000550-1        PIRSR000550-1   608   1.7e-35  117.6   0.2   2   2   5.6e-29   2.9e-27   90.4   0.0   435   566   149   282   128   315 0.88 -
4356                 -            381 PIRSR000550-1        PIRSR000550-1   608   2.2e-29   97.4   0.0   1   1     6e-31   3.1e-29   96.9   0.0   317   540    20   238    10   306 0.84 -
4027                 -            542 PIRSR000550-1        PIRSR000550-1   608   6.9e-27   89.2   0.5   1   2   3.9e-23   2.1e-21   71.1   0.1   311   493     3   215     1   222 0.72 -
4027                 -            542 PIRSR000550-1        PIRSR000550-1   608   6.9e-27   89.2   0.5   2   2     2e-06    0.0001   15.9   0.1   496   538   241   283   235   293 0.92 -
4142                 -            285 PIRSR000550-1        PIRSR000550-1   608   1.6e-23   78.1   0.0   1   1     4e-25   2.1e-23   77.7   0.0   314   527     4   220     1   232 0.83 -
4418                 -            367 PIRSR000550-1        PIRSR000550-1   608   4.2e-20   66.8   0.0   1   1   1.3e-21   6.9e-20   66.1   0.0   414   523   128   238     8   248 0.77 -
4557                 -            391 PIRSR000550-1        PIRSR000550-1   608   8.3e-18   59.2   0.0   1   1   2.1e-19   1.1e-17   58.8   0.0   315   527    30   244     3   252 0.75 -
4532                 -            671 PIRSR000550-2        PIRSR000550-2   608  4.6e-104  344.1   0.2   1   2   1.4e-05   0.00072   13.2   0.1   191   277   184   266   165   270 0.81 -
4532                 -            671 PIRSR000550-2        PIRSR000550-2   608  4.6e-104  344.1   0.2   2   2  1.4e-101  7.5e-100  330.2   0.0   309   607   264   565   257   566 0.95 -
4337                 -            382 PIRSR000550-2        PIRSR000550-2   608   4.1e-78  258.4   0.0   1   1   9.3e-80   4.9e-78  258.1   0.0   300   607    26   333     2   334 0.91 -
4446                 -           1882 PIRSR000550-2        PIRSR000550-2   608   1.5e-67  223.5  11.4   1   2     8e-45   4.2e-43  142.7   0.4   260   464   178   381   148   391 0.77 -
4446                 -           1882 PIRSR000550-2        PIRSR000550-2   608   1.5e-67  223.5  11.4   2   2     2e-28   1.1e-26   88.6   0.0   478   606   445   573   433   575 0.89 -
4477                 -            727 PIRSR000550-2        PIRSR000550-2   608   5.2e-41  135.8   0.0   1   1   1.5e-42   7.8e-41  135.3   0.0   314   562    34   287     7   299 0.89 -
4242                 -           1260 PIRSR000550-2        PIRSR000550-2   608   1.6e-40  134.2   0.0   1   1   4.5e-42   2.3e-40  133.7   0.0   265   518   894  1165   854  1225 0.78 -
4390                 -            411 PIRSR000550-2        PIRSR000550-2   608   1.7e-35  117.6   0.2   1   2   2.9e-09   1.5e-07   25.3   0.1   316   412     2    98     1   116 0.88 -
4390                 -            411 PIRSR000550-2        PIRSR000550-2   608   1.7e-35  117.6   0.2   2   2   5.6e-29   2.9e-27   90.4   0.0   435   566   149   282   128   315 0.88 -
4356                 -            381 PIRSR000550-2        PIRSR000550-2   608   2.2e-29   97.4   0.0   1   1     6e-31   3.1e-29   96.9   0.0   317   540    20   238    10   306 0.84 -
4027                 -            542 PIRSR000550-2        PIRSR000550-2   608   6.9e-27   89.2   0.5   1   2   3.9e-23   2.1e-21   71.1   0.1   311   493     3   215     1   222 0.72 -
4027                 -            542 PIRSR000550-2        PIRSR000550-2   608   6.9e-27   89.2   0.5   2   2     2e-06    0.0001   15.9   0.1   496   538   241   283   235   293 0.92 -
4142                 -            285 PIRSR000550-2        PIRSR000550-2   608   1.6e-23   78.1   0.0   1   1     4e-25   2.1e-23   77.7   0.0   314   527     4   220     1   232 0.83 -
4418                 -            367 PIRSR000550-2        PIRSR000550-2   608   4.2e-20   66.8   0.0   1   1   1.3e-21   6.9e-20   66.1   0.0   414   523   128   238     8   248 0.77 -
4557                 -            391 PIRSR000550-2        PIRSR000550-2   608   8.3e-18   59.2   0.0   1   1   2.1e-19   1.1e-17   58.8   0.0   315   527    30   244     3   252 0.75 -
4532                 -            671 PIRSR000550-3        PIRSR000550-3   608  4.6e-104  344.1   0.2   1   2   1.4e-05   0.00072   13.2   0.1   191   277   184   266   165   270 0.81 -
4532                 -            671 PIRSR000550-3        PIRSR000550-3   608  4.6e-104  344.1   0.2   2   2  1.4e-101  7.5e-100  330.2   0.0   309   607   264   565   257   566 0.95 -
4337                 -            382 PIRSR000550-3        PIRSR000550-3   608   4.1e-78  258.4   0.0   1   1   9.3e-80   4.9e-78  258.1   0.0   300   607    26   333     2   334 0.91 -
4446                 -           1882 PIRSR000550-3        PIRSR000550-3   608   1.5e-67  223.5  11.4   1   2     8e-45   4.2e-43  142.7   0.4   260   464   178   381   148   391 0.77 -
4446                 -           1882 PIRSR000550-3        PIRSR000550-3   608   1.5e-67  223.5  11.4   2   2     2e-28   1.1e-26   88.6   0.0   478   606   445   573   433   575 0.89 -
4477                 -            727 PIRSR000550-3        PIRSR000550-3   608   5.2e-41  135.8   0.0   1   1   1.5e-42   7.8e-41  135.3   0.0   314   562    34   287     7   299 0.89 -
4242                 -           1260 PIRSR000550-3        PIRSR000550-3   608   1.6e-40  134.2   0.0   1   1   4.5e-42   2.3e-40  133.7   0.0   265   518   894  1165   854  1225 0.78 -
4390                 -            411 PIRSR000550-3        PIRSR000550-3   608   1.7e-35  117.6   0.2   1   2   2.9e-09   1.5e-07   25.3   0.1   316   412     2    98     1   116 0.88 -
4390                 -            411 PIRSR000550-3        PIRSR000550-3   608   1.7e-35  117.6   0.2   2   2   5.6e-29   2.9e-27   90.4   0.0   435   566   149   282   128   315 0.88 -
4356                 -            381 PIRSR000550-3        PIRSR000550-3   608   2.2e-29   97.4   0.0   1   1     6e-31   3.1e-29   96.9   0.0   317   540    20   238    10   306 0.84 -
4027                 -            542 PIRSR000550-3        PIRSR000550-3   608   6.9e-27   89.2   0.5   1   2   3.9e-23   2.1e-21   71.1   0.1   311   493     3   215     1   222 0.72 -
4027                 -            542 PIRSR000550-3        PIRSR000550-3   608   6.9e-27   89.2   0.5   2   2     2e-06    0.0001   15.9   0.1   496   538   241   283   235   293 0.92 -
4142                 -            285 PIRSR000550-3        PIRSR000550-3   608   1.6e-23   78.1   0.0   1   1     4e-25   2.1e-23   77.7   0.0   314   527     4   220     1   232 0.83 -
4418                 -            367 PIRSR000550-3        PIRSR000550-3   608   4.2e-20   66.8   0.0   1   1   1.3e-21   6.9e-20   66.1   0.0   414   523   128   238     8   248 0.77 -
4557                 -            391 PIRSR000550-3        PIRSR000550-3   608   8.3e-18   59.2   0.0   1   1   2.1e-19   1.1e-17   58.8   0.0   315   527    30   244     3   252 0.75 -
4532                 -            671 PIRSR000551-50       PIRSR000551-50   719    6e-115  380.2   1.3   1   2   0.00099     0.052    6.9   0.1    26   132   158   265   145   271 0.73 -
4532                 -            671 PIRSR000551-50       PIRSR000551-50   719    6e-115  380.2   1.3   2   2  7.5e-115  3.9e-113  374.2   0.1   379   716   261   604   256   606 0.93 -
4337                 -            382 PIRSR000551-50       PIRSR000551-50   719   5.6e-93  307.6   0.0   1   1   1.3e-94   6.8e-93  307.3   0.0   367   714    18   369     2   374 0.92 -
4446                 -           1882 PIRSR000551-50       PIRSR000551-50   719   1.6e-73  243.3   0.8   1   2   6.1e-46   3.2e-44  146.5   0.4   346   537   191   381   152   388 0.78 -
4446                 -           1882 PIRSR000551-50       PIRSR000551-50   719   1.6e-73  243.3   0.8   2   2   1.8e-33   9.2e-32  105.3   0.0   547   686   441   580   434   597 0.88 -
4242                 -           1260 PIRSR000551-50       PIRSR000551-50   719   7.1e-40  132.1   1.1   1   1   4.1e-41   2.1e-39  130.5   1.0   368   592   927  1166   876  1229 0.69 -
4477                 -            727 PIRSR000551-50       PIRSR000551-50   719   3.8e-39  129.7   0.0   1   1   1.3e-40     7e-39  128.8   0.0   388   636    35   288    11   300 0.90 -
4390                 -            411 PIRSR000551-50       PIRSR000551-50   719   1.7e-31  104.4   0.9   1   2   9.4e-08   4.9e-06   20.2   0.1   388   485     1    98     1   105 0.84 -
4390                 -            411 PIRSR000551-50       PIRSR000551-50   719   1.7e-31  104.4   0.9   2   2   9.9e-27   5.2e-25   82.9   0.1   509   660   150   302   146   327 0.88 -
4027                 -            542 PIRSR000551-50       PIRSR000551-50   719   4.6e-28   93.0   3.5   1   3   2.2e-24   1.1e-22   75.2   0.1   384   566     3   215     1   220 0.75 -
4027                 -            542 PIRSR000551-50       PIRSR000551-50   719   4.6e-28   93.0   3.5   2   3   4.9e-07   2.6e-05   17.8   0.3   568   617   240   289   234   307 0.88 -
4027                 -            542 PIRSR000551-50       PIRSR000551-50   719   4.6e-28   93.0   3.5   3   3      0.47        25   -1.9   0.0   617   642   313   338   300   347 0.78 -
4356                 -            381 PIRSR000551-50       PIRSR000551-50   719   3.3e-27   90.2   0.0   1   2   2.4e-28   1.3e-26   88.3   0.0   397   603    27   228    16   260 0.88 -
4356                 -            381 PIRSR000551-50       PIRSR000551-50   719   3.3e-27   90.2   0.0   2   2      0.21        11   -0.8   0.0   614   640   270   296   264   303 0.84 -
4142                 -            285 PIRSR000551-50       PIRSR000551-50   719   3.3e-23   77.0   0.0   1   1   8.9e-25   4.6e-23   76.5   0.0   388   600     5   220     2   228 0.87 -
4418                 -            367 PIRSR000551-50       PIRSR000551-50   719     6e-19   62.9   0.0   1   1   2.2e-20   1.2e-18   61.9   0.0   489   594   130   236    98   242 0.90 -
4557                 -            391 PIRSR000551-50       PIRSR000551-50   719   3.9e-18   60.2   0.0   1   1   1.1e-19   5.6e-18   59.7   0.0   378   600    20   244     2   251 0.75 -
4532                 -            671 PIRSR000551-51       PIRSR000551-51   719    6e-115  380.2   1.3   1   2   0.00099     0.052    6.9   0.1    26   132   158   265   145   271 0.73 -
4532                 -            671 PIRSR000551-51       PIRSR000551-51   719    6e-115  380.2   1.3   2   2  7.5e-115  3.9e-113  374.2   0.1   379   716   261   604   256   606 0.93 -
4337                 -            382 PIRSR000551-51       PIRSR000551-51   719   5.6e-93  307.6   0.0   1   1   1.3e-94   6.8e-93  307.3   0.0   367   714    18   369     2   374 0.92 -
4446                 -           1882 PIRSR000551-51       PIRSR000551-51   719   1.6e-73  243.3   0.8   1   2   6.1e-46   3.2e-44  146.5   0.4   346   537   191   381   152   388 0.78 -
4446                 -           1882 PIRSR000551-51       PIRSR000551-51   719   1.6e-73  243.3   0.8   2   2   1.8e-33   9.2e-32  105.3   0.0   547   686   441   580   434   597 0.88 -
4242                 -           1260 PIRSR000551-51       PIRSR000551-51   719   7.1e-40  132.1   1.1   1   1   4.1e-41   2.1e-39  130.5   1.0   368   592   927  1166   876  1229 0.69 -
4477                 -            727 PIRSR000551-51       PIRSR000551-51   719   3.8e-39  129.7   0.0   1   1   1.3e-40     7e-39  128.8   0.0   388   636    35   288    11   300 0.90 -
4390                 -            411 PIRSR000551-51       PIRSR000551-51   719   1.7e-31  104.4   0.9   1   2   9.4e-08   4.9e-06   20.2   0.1   388   485     1    98     1   105 0.84 -
4390                 -            411 PIRSR000551-51       PIRSR000551-51   719   1.7e-31  104.4   0.9   2   2   9.9e-27   5.2e-25   82.9   0.1   509   660   150   302   146   327 0.88 -
4027                 -            542 PIRSR000551-51       PIRSR000551-51   719   4.6e-28   93.0   3.5   1   3   2.2e-24   1.1e-22   75.2   0.1   384   566     3   215     1   220 0.75 -
4027                 -            542 PIRSR000551-51       PIRSR000551-51   719   4.6e-28   93.0   3.5   2   3   4.9e-07   2.6e-05   17.8   0.3   568   617   240   289   234   307 0.88 -
4027                 -            542 PIRSR000551-51       PIRSR000551-51   719   4.6e-28   93.0   3.5   3   3      0.47        25   -1.9   0.0   617   642   313   338   300   347 0.78 -
4356                 -            381 PIRSR000551-51       PIRSR000551-51   719   3.3e-27   90.2   0.0   1   2   2.4e-28   1.3e-26   88.3   0.0   397   603    27   228    16   260 0.88 -
4356                 -            381 PIRSR000551-51       PIRSR000551-51   719   3.3e-27   90.2   0.0   2   2      0.21        11   -0.8   0.0   614   640   270   296   264   303 0.84 -
4142                 -            285 PIRSR000551-51       PIRSR000551-51   719   3.3e-23   77.0   0.0   1   1   8.9e-25   4.6e-23   76.5   0.0   388   600     5   220     2   228 0.87 -
4418                 -            367 PIRSR000551-51       PIRSR000551-51   719     6e-19   62.9   0.0   1   1   2.2e-20   1.2e-18   61.9   0.0   489   594   130   236    98   242 0.90 -
4557                 -            391 PIRSR000551-51       PIRSR000551-51   719   3.9e-18   60.2   0.0   1   1   1.1e-19   5.6e-18   59.7   0.0   378   600    20   244     2   251 0.75 -
4532                 -            671 PIRSR000552-1        PIRSR000552-1   888   2.8e-34  113.4   0.0   1   1   8.8e-36   4.6e-34  112.7   0.0   581   821   278   519   254   552 0.88 -
4337                 -            382 PIRSR000552-1        PIRSR000552-1   888   1.8e-32  107.4   0.0   1   1   4.3e-34   2.2e-32  107.1   0.0   553   841    22   310     5   347 0.82 -
4356                 -            381 PIRSR000552-1        PIRSR000552-1   888   2.6e-29   96.9   0.0   1   2   4.4e-27   2.3e-25   83.9   0.0   582   772    27   211    19   226 0.86 -
4356                 -            381 PIRSR000552-1        PIRSR000552-1   888   2.6e-29   96.9   0.0   2   2   4.5e-05    0.0024   11.1   0.0   798   847   266   315   260   359 0.79 -
4477                 -            727 PIRSR000552-1        PIRSR000552-1   888   5.6e-28   92.5   0.0   1   1   2.2e-29   1.2e-27   91.5   0.0   580   781    43   245    38   262 0.88 -
4142                 -            285 PIRSR000552-1        PIRSR000552-1   888   2.7e-25   83.7   0.0   1   1   6.4e-27   3.3e-25   83.4   0.0   578   781    10   216     2   225 0.86 -
4390                 -            411 PIRSR000552-1        PIRSR000552-1   888   7.8e-25   82.1   0.2   1   2   1.6e-07   8.4e-06   19.2   0.1   580   692     8   125     3   132 0.84 -
4390                 -            411 PIRSR000552-1        PIRSR000552-1   888   7.8e-25   82.1   0.2   2   2   3.4e-20   1.8e-18   61.1   0.0   692   846   149   301   143   328 0.82 -
4446                 -           1882 PIRSR000552-1        PIRSR000552-1   888   2.5e-24   80.5   5.1   1   2   1.2e-16   6.2e-15   49.4   0.0   575   723   235   380   158   386 0.84 -
4446                 -           1882 PIRSR000552-1        PIRSR000552-1   888   2.5e-24   80.5   5.1   2   2   1.2e-11   6.2e-10   32.8   0.0   734   780   442   488   434   558 0.80 -
4242                 -           1260 PIRSR000552-1        PIRSR000552-1   888   3.7e-22   73.3   0.1   1   1   1.2e-23   6.4e-22   72.5   0.1   579   776   959  1164   925  1175 0.84 -
4418                 -            367 PIRSR000552-1        PIRSR000552-1   888   7.8e-13   42.4   0.0   1   1   2.2e-14   1.1e-12   41.9   0.0   613   767    62   223    11   244 0.81 -
4557                 -            391 PIRSR000552-1        PIRSR000552-1   888   4.3e-12   40.0   0.0   1   1   1.1e-13   5.8e-12   39.5   0.0   581   771    38   228    27   249 0.77 -
4027                 -            542 PIRSR000552-1        PIRSR000552-1   888     1e-09   32.1   0.7   1   2     9e-10   4.7e-08   26.6   0.1   667   751   129   214    55   221 0.69 -
4027                 -            542 PIRSR000552-1        PIRSR000552-1   888     1e-09   32.1   0.7   2   2    0.0067      0.35    3.9   0.1   756   781   242   267   233   283 0.83 -
4532                 -            671 PIRSR000552-2        PIRSR000552-2   888   2.8e-34  113.4   0.0   1   1   8.8e-36   4.6e-34  112.7   0.0   581   821   278   519   254   552 0.88 -
4337                 -            382 PIRSR000552-2        PIRSR000552-2   888   1.8e-32  107.4   0.0   1   1   4.3e-34   2.2e-32  107.1   0.0   553   841    22   310     5   347 0.82 -
4356                 -            381 PIRSR000552-2        PIRSR000552-2   888   2.6e-29   96.9   0.0   1   2   4.4e-27   2.3e-25   83.9   0.0   582   772    27   211    19   226 0.86 -
4356                 -            381 PIRSR000552-2        PIRSR000552-2   888   2.6e-29   96.9   0.0   2   2   4.5e-05    0.0024   11.1   0.0   798   847   266   315   260   359 0.79 -
4477                 -            727 PIRSR000552-2        PIRSR000552-2   888   5.6e-28   92.5   0.0   1   1   2.2e-29   1.2e-27   91.5   0.0   580   781    43   245    38   262 0.88 -
4142                 -            285 PIRSR000552-2        PIRSR000552-2   888   2.7e-25   83.7   0.0   1   1   6.4e-27   3.3e-25   83.4   0.0   578   781    10   216     2   225 0.86 -
4390                 -            411 PIRSR000552-2        PIRSR000552-2   888   7.8e-25   82.1   0.2   1   2   1.6e-07   8.4e-06   19.2   0.1   580   692     8   125     3   132 0.84 -
4390                 -            411 PIRSR000552-2        PIRSR000552-2   888   7.8e-25   82.1   0.2   2   2   3.4e-20   1.8e-18   61.1   0.0   692   846   149   301   143   328 0.82 -
4446                 -           1882 PIRSR000552-2        PIRSR000552-2   888   2.5e-24   80.5   5.1   1   2   1.2e-16   6.2e-15   49.4   0.0   575   723   235   380   158   386 0.84 -
4446                 -           1882 PIRSR000552-2        PIRSR000552-2   888   2.5e-24   80.5   5.1   2   2   1.2e-11   6.2e-10   32.8   0.0   734   780   442   488   434   558 0.80 -
4242                 -           1260 PIRSR000552-2        PIRSR000552-2   888   3.7e-22   73.3   0.1   1   1   1.2e-23   6.4e-22   72.5   0.1   579   776   959  1164   925  1175 0.84 -
4418                 -            367 PIRSR000552-2        PIRSR000552-2   888   7.8e-13   42.4   0.0   1   1   2.2e-14   1.1e-12   41.9   0.0   613   767    62   223    11   244 0.81 -
4557                 -            391 PIRSR000552-2        PIRSR000552-2   888   4.3e-12   40.0   0.0   1   1   1.1e-13   5.8e-12   39.5   0.0   581   771    38   228    27   249 0.77 -
4027                 -            542 PIRSR000552-2        PIRSR000552-2   888     1e-09   32.1   0.7   1   2     9e-10   4.7e-08   26.6   0.1   667   751   129   214    55   221 0.69 -
4027                 -            542 PIRSR000552-2        PIRSR000552-2   888     1e-09   32.1   0.7   2   2    0.0067      0.35    3.9   0.1   756   781   242   267   233   283 0.83 -
4532                 -            671 PIRSR000554-1        PIRSR000554-1   589   3.1e-88  291.7   0.1   1   1   8.4e-90   4.4e-88  291.2   0.1   233   580   258   602   202   608 0.86 -
4337                 -            382 PIRSR000554-1        PIRSR000554-1   589   2.7e-70  232.4   0.0   1   1   6.4e-72   3.4e-70  232.1   0.0   240   578    34   367     2   374 0.87 -
4446                 -           1882 PIRSR000554-1        PIRSR000554-1   589   1.7e-55  183.6   0.6   1   2   4.2e-39   2.2e-37  123.7   0.4   240   394   228   381   172   391 0.86 -
4446                 -           1882 PIRSR000554-1        PIRSR000554-1   589   1.7e-55  183.6   0.6   2   2   4.9e-19   2.6e-17   57.5   0.0   408   545   445   573   438   597 0.81 -
4477                 -            727 PIRSR000554-1        PIRSR000554-1   589     2e-32  107.4   0.0   1   1   5.6e-34     3e-32  106.8   0.0   247   448    37   241     4   255 0.86 -
4242                 -           1260 PIRSR000554-1        PIRSR000554-1   589   7.6e-26   85.7   0.2   1   1   2.2e-27   1.1e-25   85.1   0.2   245   447   951  1164   888  1173 0.78 -
4390                 -            411 PIRSR000554-1        PIRSR000554-1   589   1.3e-25   84.9   1.0   1   2   5.1e-09   2.7e-07   24.4   0.4   246   342     2    98     1   124 0.84 -
4390                 -            411 PIRSR000554-1        PIRSR000554-1   589   1.3e-25   84.9   1.0   2   2   1.4e-19   7.3e-18   59.3   0.0   365   499   149   277   142   352 0.76 -
4142                 -            285 PIRSR000554-1        PIRSR000554-1   589   1.6e-18   61.5   0.0   1   1   3.8e-20     2e-18   61.2   0.0   246   448     6   210     1   223 0.82 -
4557                 -            391 PIRSR000554-1        PIRSR000554-1   589   2.5e-16   54.2   0.0   1   1     7e-18   3.7e-16   53.7   0.0   251   445    36   231     7   240 0.76 -
4356                 -            381 PIRSR000554-1        PIRSR000554-1   589   4.1e-16   53.5   0.0   1   1   1.1e-17     6e-16   53.0   0.0   254   447    27   215    17   223 0.77 -
4027                 -            542 PIRSR000554-1        PIRSR000554-1   589   4.5e-16   53.4   0.5   1   2   5.3e-17   2.8e-15   50.8   0.1   243   423     5   215     1   220 0.78 -
4027                 -            542 PIRSR000554-1        PIRSR000554-1   589   4.5e-16   53.4   0.5   2   2      0.13         7   -0.1   0.0   422   447   237   262   233   289 0.77 -
4418                 -            367 PIRSR000554-1        PIRSR000554-1   589   3.4e-15   50.5   0.0   1   1   8.9e-17   4.6e-15   50.0   0.0   344   447   128   232    95   237 0.88 -
4532                 -            671 PIRSR000554-2        PIRSR000554-2   589   3.1e-88  291.7   0.1   1   1   8.4e-90   4.4e-88  291.2   0.1   233   580   258   602   202   608 0.86 -
4337                 -            382 PIRSR000554-2        PIRSR000554-2   589   2.7e-70  232.4   0.0   1   1   6.4e-72   3.4e-70  232.1   0.0   240   578    34   367     2   374 0.87 -
4446                 -           1882 PIRSR000554-2        PIRSR000554-2   589   1.7e-55  183.6   0.6   1   2   4.2e-39   2.2e-37  123.7   0.4   240   394   228   381   172   391 0.86 -
4446                 -           1882 PIRSR000554-2        PIRSR000554-2   589   1.7e-55  183.6   0.6   2   2   4.9e-19   2.6e-17   57.5   0.0   408   545   445   573   438   597 0.81 -
4477                 -            727 PIRSR000554-2        PIRSR000554-2   589     2e-32  107.4   0.0   1   1   5.6e-34     3e-32  106.8   0.0   247   448    37   241     4   255 0.86 -
4242                 -           1260 PIRSR000554-2        PIRSR000554-2   589   7.6e-26   85.7   0.2   1   1   2.2e-27   1.1e-25   85.1   0.2   245   447   951  1164   888  1173 0.78 -
4390                 -            411 PIRSR000554-2        PIRSR000554-2   589   1.3e-25   84.9   1.0   1   2   5.1e-09   2.7e-07   24.4   0.4   246   342     2    98     1   124 0.84 -
