# BUSCO version is: 2.0 
# The lineage dataset is: dikarya_odb9 (Creation date: 2016-02-13, number of species: 75, number of BUSCOs: 1312)
# To reproduce this run: python /home/rangeles/.conda/envs/funannotate/lib/python2.7/site-packages/funannotate/aux_scripts/funannotate-BUSCO2.py -i /space21/PGE/rangeles/TGFH/TGFH/Sesion2/out/S.cerevisiae_M3836/predict_misc/genome.softmasked.fa -o s.cerevisiae_m3836_xxx -l /space21/PGE/rangeles/bin/funannotate_db/dikarya/ -m genome -c 28 -sp anidulans
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG09261NW2	Complete	scaffold_1	703872	706454	915.9	617
EOG09261O4Y	Complete	scaffold_13	105974	107675	609.6	390
EOG09261O7R	Complete	scaffold_14	140272	143044	143.9	254
EOG09261OIA	Complete	scaffold_1	245434	247464	685.9	560
EOG09261OIF	Complete	scaffold_27	61648	63093	654.5	412
EOG09261OKK	Complete	scaffold_23	60138	61448	390.5	299
EOG09261OLD	Complete	scaffold_7	34515	35969	650.2	408
EOG09261ONU	Complete	scaffold_17	84195	85067	173.2	151
EOG09261OSU	Complete	scaffold_6	182600	184228	748.7	435
EOG09261OXD	Complete	scaffold_7	108597	110696	392.9	524
EOG09261OXV	Complete	scaffold_2	272625	276458	710.9	804
EOG09261P7G	Complete	scaffold_6	96844	98319	286.0	295
EOG09261PJZ	Complete	scaffold_2	193980	195377	238.9	151
EOG09261PNZ	Complete	scaffold_11	38941	40212	404.3	352
EOG09261PUF	Complete	scaffold_4	158923	160980	754.3	413
EOG09261Q18	Complete	scaffold_3	535787	537763	444.9	389
EOG09261Q5L	Complete	scaffold_7	387520	389559	305.6	312
EOG09261QR5	Complete	scaffold_3	238907	240778	429.4	405
EOG09261QR8	Complete	scaffold_3	572697	574238	427.0	356
EOG09261QXC	Duplicated	scaffold_1	935303	936823	723.7	438
EOG09261QXC	Duplicated	scaffold_19	141766	143268	798.1	438
EOG09261QYO	Complete	scaffold_10	277214	280204	514.6	414
EOG09261RFF	Complete	scaffold_8	230002	232875	554.0	329
EOG09261RU1	Complete	scaffold_21	77077	78588	624.0	343
EOG09261RWJ	Complete	scaffold_8	379396	381060	847.8	460
EOG09261RWU	Complete	scaffold_3	88667	90325	400.8	356
EOG09261S0S	Complete	scaffold_5	708634	710013	166.6	161
EOG09261S7X	Complete	scaffold_30	68086	69732	171.8	294
EOG09261SS1	Complete	scaffold_23	51409	52776	456.2	324
EOG09261T6U	Duplicated	scaffold_18	61104	62675	846.2	465
EOG09261T6U	Duplicated	scaffold_2	155360	157341	820.9	465
EOG09261T74	Complete	scaffold_15	219690	221129	905.1	439
EOG09261T98	Complete	scaffold_1	325301	327124	747.1	401
EOG09261TEQ	Complete	scaffold_1	348236	350005	717.9	476
EOG09261TPN	Complete	scaffold_13	229025	230608	918.7	438
EOG09261UMG	Complete	scaffold_13	110240	111904	743.0	491
EOG09261UOJ	Complete	scaffold_9	295166	296647	384.5	361
EOG09261UPM	Complete	scaffold_2	76263	78962	334.7	643
EOG09261UWT	Complete	scaffold_32	61710	62747	321.3	211
EOG09261V03	Complete	scaffold_7	94951	96351	503.1	339
EOG09261V2P	Complete	scaffold_3	12574	14793	141.4	255
EOG09261V87	Complete	scaffold_32	67793	69910	360.7	358
EOG09261V9P	Complete	scaffold_3	186913	188538	640.9	420
EOG09261VD2	Complete	scaffold_18	209238	210686	794.8	436
EOG09261VI3	Complete	scaffold_3	507000	508673	973.8	461
EOG09261VUC	Complete	scaffold_6	9250	11235	418.3	472
EOG09261W1K	Complete	scaffold_1	365045	367414	172.4	315
EOG09261W2O	Complete	scaffold_6	136571	138334	559.1	396
EOG09261W3X	Duplicated	scaffold_10	50351	51820	784.9	426
EOG09261W3X	Duplicated	scaffold_17	179559	181037	768.5	426
EOG09261W90	Complete	scaffold_8	63532	64905	516.9	349
EOG09261WJ8	Complete	scaffold_4	9821	11305	232.2	290
EOG09261WVT	Complete	scaffold_2	128661	130319	471.6	376
EOG09261X9E	Complete	scaffold_14	150402	151679	559.6	344
EOG09261XAF	Complete	scaffold_15	44240	45451	351.2	277
EOG09261XGL	Complete	scaffold_13	117835	119370	451.1	325
EOG09261XNJ	Complete	scaffold_28	19004	20590	858.1	475
EOG09261XNU	Complete	scaffold_9	222479	225040	461.6	611
EOG09261XZ6	Complete	scaffold_14	130281	132446	512.9	414
EOG09261Y04	Complete	scaffold_16	86667	89653	691.1	366
EOG09261YGB	Complete	scaffold_5	436666	439077	384.1	450
EOG09261YLQ	Complete	scaffold_1	423174	424583	453.4	281
EOG09261YRA	Complete	scaffold_6	308464	310398	320.9	384
EOG09261YV6	Complete	scaffold_12	60462	62681	832.0	559
EOG09261ZFN	Complete	scaffold_3	695355	697109	547.5	353
EOG09261ZI1	Complete	scaffold_25	58123	59352	428.5	315
EOG09261ZJR	Complete	scaffold_4	183256	185430	550.2	590
EOG09261ZPW	Complete	scaffold_18	130192	132198	535.0	373
EOG09261ZXZ	Complete	scaffold_6	529855	531723	351.7	350
EOG092620CR	Complete	scaffold_8	499251	501251	451.9	399
EOG092620E4	Complete	scaffold_18	177432	178874	757.6	427
EOG092620EL	Duplicated	scaffold_15	192744	194480	709.2	422
EOG092620EL	Duplicated	scaffold_22	151660	153399	717.0	421
EOG092620FM	Complete	scaffold_5	755894	757003	216.8	250
EOG092620IA	Complete	scaffold_28	29999	32431	458.8	476
EOG092620U5	Complete	scaffold_1	397521	398900	278.1	279
EOG092620V3	Complete	scaffold_15	221763	223256	143.8	177
EOG0926213Q	Complete	scaffold_4	428440	429870	298.4	252
EOG0926213Z	Complete	scaffold_6	377977	380610	525.3	425
EOG092621CK	Complete	scaffold_4	107796	109043	288.2	215
EOG092621CP	Complete	scaffold_2	835727	837259	681.6	419
EOG092621F2	Complete	scaffold_18	23842	25938	387.9	398
EOG092621GA	Complete	scaffold_9	98651	100576	350.9	378
EOG092621GY	Complete	scaffold_13	251627	253246	294.3	364
EOG092621S9	Complete	scaffold_10	379112	380503	746.8	426
EOG092621X3	Complete	scaffold_15	104391	106088	348.2	472
EOG092621YU	Complete	scaffold_29	38018	39691	487.8	405
EOG092621ZV	Complete	scaffold_9	117480	118889	248.0	290
EOG0926229Z	Complete	scaffold_12	284927	286243	373.1	310
EOG09262341	Complete	scaffold_6	280772	282010	106.0	154
EOG0926235L	Duplicated	scaffold_3	702082	703905	491.7	416
EOG0926235L	Duplicated	scaffold_5	439839	441521	566.7	425
EOG09262387	Complete	scaffold_19	56103	57968	561.0	421
EOG092623WR	Complete	scaffold_5	678227	680404	366.8	334
EOG0926248P	Complete	scaffold_1	556961	559606	445.9	415
EOG0926248W	Complete	scaffold_25	62527	66912	1062.2	1432
EOG092624JL	Complete	scaffold_5	515366	517300	232.3	271
EOG092624KK	Complete	scaffold_1	103068	104366	613.7	350
EOG092624RX	Missing
EOG092624SJ	Complete	scaffold_8	543206	544489	441.8	332
EOG092624UF	Complete	scaffold_8	429624	431306	502.5	396
EOG092624X0	Complete	scaffold_2	88940	90520	370.0	336
EOG09262516	Complete	scaffold_4	131242	132882	825.5	476
EOG0926251E	Complete	scaffold_1	620910	622769	700.9	461
EOG09262528	Complete	scaffold_2	364671	365996	443.0	330
EOG092625AX	Complete	scaffold_3	243668	244819	241.1	218
EOG092625OH	Duplicated	scaffold_26	65977	67675	313.3	334
EOG092625OH	Duplicated	scaffold_7	359865	361436	342.0	333
EOG092625P1	Complete	scaffold_5	430287	431858	525.3	351
EOG092625U6	Complete	scaffold_5	523022	524374	183.1	256
EOG09262645	Complete	scaffold_9	158441	160414	407.9	328
EOG092626EQ	Complete	scaffold_19	48625	49932	326.6	236
EOG092626HU	Complete	scaffold_7	350721	352307	505.9	396
EOG09262739	Complete	scaffold_38	3630	4985	605.6	372
EOG0926273Q	Complete	scaffold_23	15585	17045	738.4	376
EOG092627F1	Complete	scaffold_18	72496	74451	550.3	340
EOG092627XA	Complete	scaffold_7	468614	470269	415.9	358
EOG092628A0	Complete	scaffold_15	17077	18507	329.3	327
EOG092628FW	Complete	scaffold_6	546287	547441	260.2	238
EOG092628HC	Complete	scaffold_2	145040	146170	238.2	237
EOG092628LW	Complete	scaffold_1	400961	403363	235.9	318
EOG092628SP	Complete	scaffold_7	518756	520296	187.4	209
EOG09262914	Complete	scaffold_1	837140	838375	507.9	297
EOG092629FB	Complete	scaffold_3	401982	403795	481.2	368
EOG092629RT	Complete	scaffold_9	403240	404787	314.7	405
EOG092629U5	Complete	scaffold_3	717225	718046	200.4	153
EOG092629WA	Complete	scaffold_6	70912	72639	281.5	280
EOG092629WJ	Complete	scaffold_12	144607	146487	475.0	443
EOG092629ZN	Complete	scaffold_3	835937	837592	363.1	377
EOG09262A65	Duplicated	scaffold_1	359333	361837	418.4	305
EOG09262A65	Duplicated	scaffold_9	515467	516759	402.4	309
EOG09262A6N	Complete	scaffold_9	313338	314705	392.7	293
EOG09262A8G	Complete	scaffold_1	185839	187101	580.9	348
EOG09262B1U	Complete	scaffold_1	640136	641323	348.9	287
EOG09262BCZ	Complete	scaffold_4	405753	407627	452.9	456
EOG09262BHE	Complete	scaffold_1	623583	624677	464.3	276
EOG09262BVA	Complete	scaffold_6	79710	80957	330.2	329
EOG09262C5Z	Complete	scaffold_1	792289	793542	349.6	285
EOG09262CA4	Complete	scaffold_10	77390	78946	613.1	398
EOG09262CBI	Complete	scaffold_8	337014	338372	565.6	358
EOG09262CDO	Complete	scaffold_8	297995	299308	714.8	372
EOG09262CMP	Complete	scaffold_13	237337	238887	497.2	416
EOG09262CO6	Duplicated	scaffold_13	112081	113436	728.3	389
EOG09262CO6	Duplicated	scaffold_14	106418	107827	731.0	389
EOG09262CUO	Complete	scaffold_4	413286	414272	413.2	264
EOG09262CXO	Complete	scaffold_3	28276	29673	386.8	359
EOG09262D0D	Complete	scaffold_6	158960	161497	489.7	483
EOG09262D4G	Complete	scaffold_12	136327	137637	135.1	171
EOG09262DC1	Complete	scaffold_2	503029	504564	590.6	436
EOG09262DKA	Complete	scaffold_11	100195	101493	441.4	311
EOG09262DPL	Missing
EOG09262DUV	Complete	scaffold_5	564577	565707	575.5	321
EOG09262E3Q	Complete	scaffold_3	580552	583242	229.0	431
EOG09262E4Q	Complete	scaffold_4	638854	640194	698.5	383
EOG09262E4T	Complete	scaffold_4	650672	652039	192.8	268
EOG09262E7I	Complete	scaffold_27	30112	31767	662.2	446
EOG09262E7W	Missing
EOG09262E98	Complete	scaffold_16	66133	69787	979.5	624
EOG09262ESR	Complete	scaffold_14	15649	17287	477.0	341
EOG09262F22	Complete	scaffold_16	131302	132552	661.4	380
EOG09262F7P	Complete	scaffold_17	45217	46401	306.2	291
EOG09262FE3	Complete	scaffold_2	323465	324527	180.5	141
EOG09262FJB	Complete	scaffold_3	569718	571391	211.2	286
EOG09262FW1	Complete	scaffold_5	605116	606369	337.0	237
EOG09262G8Y	Complete	scaffold_4	385114	386733	292.8	286
EOG09262GLP	Complete	scaffold_8	17467	18768	153.9	284
EOG09262GNE	Complete	scaffold_1	57716	59017	358.0	298
EOG09262GVX	Complete	scaffold_2	689176	691254	558.4	389
EOG09262GWQ	Complete	scaffold_4	519902	521425	386.8	290
EOG09262GXD	Complete	scaffold_17	152335	153618	535.1	340
EOG09262H1X	Complete	scaffold_3	516507	517910	547.1	381
EOG09262H34	Complete	scaffold_29	29151	31025	242.6	286
EOG09262H50	Complete	scaffold_11	232869	234020	349.0	252
EOG09262HA6	Complete	scaffold_10	36615	37949	549.2	358
EOG09262HKC	Complete	scaffold_5	139678	141201	210.8	248
EOG09262HP3	Complete	scaffold_1	172694	173767	356.0	260
EOG09262HQM	Complete	scaffold_17	23814	28091	148.8	161
EOG09262I0R	Complete	scaffold_10	286475	287917	368.1	295
EOG09262I5I	Complete	scaffold_5	475292	477214	638.1	420
EOG09262ILV	Complete	scaffold_12	150307	151692	422.0	297
EOG09262IP2	Complete	scaffold_9	23991	25094	346.5	263
EOG09262IY3	Complete	scaffold_16	207547	208998	161.2	245
EOG09262IZ6	Complete	scaffold_5	699297	700376	541.4	298
EOG09262IZO	Duplicated	scaffold_10	344008	345279	498.3	344
EOG09262IZO	Duplicated	scaffold_9	448489	449775	546.1	344
EOG09262J7K	Complete	scaffold_3	809041	810462	321.1	286
EOG09262JAT	Complete	scaffold_17	181139	182239	295.5	241
EOG09262JRP	Complete	scaffold_3	527030	528508	387.8	309
EOG09262JWJ	Complete	scaffold_8	57843	59027	540.7	323
EOG09262JZK	Complete	scaffold_4	407958	409046	473.9	297
EOG09262JZW	Complete	scaffold_5	164792	166747	378.1	335
EOG09262K67	Complete	scaffold_6	612082	613278	241.0	192
EOG09262K8C	Complete	scaffold_6	476746	477717	251.6	200
EOG09262K8L	Complete	scaffold_5	524573	525952	280.1	246
EOG09262K9A	Complete	scaffold_14	179533	180690	353.3	273
EOG09262KJA	Complete	scaffold_1	691005	692294	486.9	348
EOG09262KN8	Complete	scaffold_21	84941	88030	540.9	572
EOG09262KUJ	Complete	scaffold_3	625914	627269	472.0	282
EOG09262KVB	Complete	scaffold_6	153683	154960	450.1	288
EOG09262KXK	Duplicated	scaffold_2	515986	517857	491.4	278
EOG09262KXK	Duplicated	scaffold_4	629056	632702	438.1	278
EOG09262KZ3	Complete	scaffold_6	265111	266670	408.1	366
EOG09262L1P	Complete	scaffold_13	96711	98234	644.7	381
EOG09262LI4	Complete	scaffold_7	165790	167007	336.7	238
EOG09262LQT	Complete	scaffold_18	103910	105610	247.9	324
EOG09262LYR	Complete	scaffold_13	198735	200084	769.5	393
EOG09262M0W	Complete	scaffold_9	386432	387667	545.6	273
EOG09262M2J	Complete	scaffold_2	639110	640273	343.8	256
EOG09262M7B	Complete	scaffold_3	250054	251271	381.8	293
EOG09262MEK	Complete	scaffold_4	545021	546319	675.6	349
EOG09262MFL	Complete	scaffold_22	80749	82374	304.0	318
EOG09262MJW	Complete	scaffold_4	668857	670290	526.6	340
EOG09262MOO	Complete	scaffold_11	139781	141250	315.7	289
EOG09262MXH	Complete	scaffold_3	256671	257783	605.8	310
EOG09262N0U	Missing
EOG09262N10	Complete	scaffold_9	331661	332803	304.4	260
EOG09262N3C	Complete	scaffold_18	215715	216902	704.0	341
EOG09262N47	Complete	scaffold_9	128765	130003	279.5	245
EOG09262N5O	Complete	scaffold_1	682069	684201	739.9	606
EOG09262NB1	Complete	scaffold_6	519989	521149	303.7	299
EOG09262NIR	Complete	scaffold_5	287263	288465	231.6	286
EOG09262NNS	Missing
EOG09262O0R	Complete	scaffold_18	6695	7879	302.2	302
EOG09262OJ4	Complete	scaffold_29	51336	52865	467.6	345
EOG09262OLP	Complete	scaffold_5	293216	294646	241.8	352
EOG09262OX9	Complete	scaffold_1	31030	32301	459.8	332
EOG09262P1W	Complete	scaffold_28	28324	29661	515.8	377
EOG09262PAY	Complete	scaffold_3	188800	189837	311.1	255
EOG09262PIH	Complete	scaffold_28	59804	60964	616.2	344
EOG09262PMC	Complete	scaffold_2	385807	389640	679.0	856
EOG09262POL	Complete	scaffold_30	38025	39800	221.4	406
EOG09262PPU	Complete	scaffold_9	271829	273277	581.8	371
EOG09262PZ9	Complete	scaffold_6	375964	377601	510.9	388
EOG09262Q6S	Complete	scaffold_2	101996	103228	466.3	305
EOG09262Q8D	Complete	scaffold_24	22422	23684	561.5	306
EOG09262QJW	Duplicated	scaffold_23	24738	25886	693.2	354
EOG09262QJW	Duplicated	scaffold_9	68860	70014	696.8	354
EOG09262QL6	Complete	scaffold_21	22216	23562	227.4	291
EOG09262QRH	Complete	scaffold_3	462099	463352	330.3	264
EOG09262QS5	Complete	scaffold_8	472075	473421	496.0	346
EOG09262QTY	Complete	scaffold_8	457009	458319	287.0	241
EOG09262R8O	Complete	scaffold_2	184238	185566	261.4	289
EOG09262SI7	Complete	scaffold_7	78888	80492	421.9	368
EOG09262SMG	Complete	scaffold_4	175623	177143	250.4	284
EOG09262SR7	Complete	scaffold_12	325643	327171	262.5	258
EOG09262SWJ	Complete	scaffold_8	501444	502142	185.2	162
EOG09262TEV	Complete	scaffold_2	383592	385646	99.3	153
EOG09262TO9	Complete	scaffold_3	673294	674752	576.7	366
EOG09262TUR	Complete	scaffold_19	79409	80878	289.7	286
EOG09262U7S	Complete	scaffold_9	405556	406659	174.3	204
EOG09262UAS	Complete	scaffold_2	825575	826969	310.1	257
EOG09262UB3	Complete	scaffold_6	436913	438559	351.4	283
EOG09262UTQ	Complete	scaffold_6	318452	319132	179.9	151
EOG09262V3O	Complete	scaffold_9	453716	454765	387.5	256
EOG09262V8E	Complete	scaffold_31	74300	76600	372.1	346
EOG09262V9N	Complete	scaffold_9	44959	46083	130.0	157
EOG09262VOC	Complete	scaffold_4	225653	226780	333.7	271
EOG09262VPD	Complete	scaffold_8	452064	453218	368.7	285
EOG09262VQQ	Duplicated	scaffold_26	95717	97030	461.4	296
EOG09262VQQ	Duplicated	scaffold_7	442648	443994	448.4	295
EOG09262VVF	Complete	scaffold_7	174955	176346	214.1	370
EOG09262W7C	Complete	scaffold_2	527340	528383	443.6	281
EOG09262WFG	Complete	scaffold_15	36298	37314	251.9	249
EOG09262WHU	Complete	scaffold_2	429295	430398	217.2	233
EOG09262WQX	Complete	scaffold_9	251372	252394	288.1	237
EOG09262WSH	Complete	scaffold_9	450049	451689	215.1	357
EOG09262WXK	Complete	scaffold_12	331372	332505	200.7	236
EOG09262X01	Complete	scaffold_2	764305	765246	160.4	178
EOG09262X31	Complete	scaffold_29	54433	55338	426.6	269
EOG09262X74	Complete	scaffold_12	126722	127903	236.8	212
EOG09262X7T	Complete	scaffold_12	165433	166950	241.8	275
EOG09262X8R	Complete	scaffold_7	485659	486576	317.6	242
EOG09262XGK	Complete	scaffold_25	12924	14045	434.8	299
EOG09262XMN	Complete	scaffold_7	221169	222272	325.7	229
EOG09262XRU	Complete	scaffold_19	58437	59717	344.8	308
EOG09262YAU	Complete	scaffold_4	195991	197088	512.5	316
EOG09262YP5	Complete	scaffold_4	757701	758684	319.2	229
EOG09262YQG	Complete	scaffold_16	61848	62912	194.2	241
EOG09262Z0M	Complete	scaffold_17	90219	91679	515.3	340
EOG09262Z14	Complete	scaffold_5	506199	507704	505.9	330
EOG09262Z2S	Complete	scaffold_8	226004	227353	421.4	329
EOG09262ZZ8	Complete	scaffold_20	84097	84930	133.9	182
EOG0926300R	Complete	scaffold_17	121694	123271	252.9	299
EOG0926306O	Complete	scaffold_3	637689	638636	167.4	161
EOG0926307V	Complete	scaffold_1	275289	276392	324.3	280
EOG092630MJ	Complete	scaffold_3	52367	55606	258.1	276
EOG092630N3	Complete	scaffold_5	372518	373546	557.1	306
EOG092630UB	Complete	scaffold_5	442769	444919	216.4	510
EOG092630YS	Complete	scaffold_4	658736	660040	540.1	347
EOG0926310O	Complete	scaffold_8	325805	326848	344.7	252
EOG0926312D	Complete	scaffold_16	52835	55072	192.9	395
EOG0926315C	Complete	scaffold_9	424311	426239	289.0	366
EOG092631IR	Complete	scaffold_3	633926	636234	338.0	416
EOG092631ML	Complete	scaffold_32	17803	18999	162.3	171
EOG092631MU	Complete	scaffold_7	282843	284021	318.9	285
EOG092631QQ	Complete	scaffold_9	301322	302359	385.1	240
EOG092631UM	Complete	scaffold_4	662262	663326	454.3	280
EOG09263274	Complete	scaffold_5	460	1485	309.9	245
EOG092632FC	Complete	scaffold_11	87926	89065	366.0	268
EOG092632TF	Complete	scaffold_4	181266	182600	178.5	198
EOG092632WW	Complete	scaffold_18	180164	181210	467.6	282
EOG092633QB	Complete	scaffold_7	82892	84091	340.6	296
EOG092633US	Complete	scaffold_11	313465	314523	481.9	286
EOG0926347K	Complete	scaffold_24	80061	81041	315.3	250
EOG0926347W	Complete	scaffold_7	508935	510095	553.6	311
EOG09263483	Complete	scaffold_15	261443	262522	405.9	272
EOG092634B1	Complete	scaffold_7	222544	223692	558.2	330
EOG092634B5	Complete	scaffold_8	15910	17331	449.5	299
EOG092634G9	Complete	scaffold_8	488005	488928	158.4	113
EOG092634M1	Complete	scaffold_17	236759	238060	436.4	327
EOG092634MM	Complete	scaffold_1	797399	798226	124.3	172
EOG092634ZL	Complete	scaffold_4	671837	673045	155.5	205
EOG0926354S	Duplicated	scaffold_4	473529	474617	620.4	334
EOG0926354S	Duplicated	scaffold_8	67354	68442	621.2	334
EOG0926357F	Complete	scaffold_7	325360	326685	317.4	276
EOG092635DF	Complete	scaffold_9	190132	191736	278.4	302
EOG092635SS	Missing
EOG092635ST	Complete	scaffold_9	511120	512133	163.4	186
EOG092635YY	Complete	scaffold_7	323648	324727	612.3	329
EOG09263690	Missing
EOG0926369X	Complete	scaffold_3	227818	228834	169.8	182
EOG092636T6	Complete	scaffold_2	469327	470559	473.9	282
EOG092636Y6	Complete	scaffold_2	560114	562702	648.8	526
EOG09263720	Complete	scaffold_3	846819	847775	442.7	255
EOG0926374A	Complete	scaffold_5	498833	499801	425.7	276
EOG09263760	Complete	scaffold_1	109356	110237	232.7	219
EOG09263817	Complete	scaffold_16	97463	98242	145.1	188
EOG0926384F	Complete	scaffold_3	700415	701624	434.0	313
EOG0926386D	Duplicated	scaffold_10	196151	197110	479.0	277
EOG0926386D	Duplicated	scaffold_9	333292	334251	495.2	276
EOG0926388H	Complete	scaffold_1	875806	877176	521.4	362
EOG092638AP	Complete	scaffold_5	331748	333169	305.2	272
EOG092638CT	Complete	scaffold_1	560076	561065	494.8	286
EOG092638EN	Complete	scaffold_7	261163	262104	169.0	208
EOG092638RC	Complete	scaffold_18	37332	38369	507.0	307
EOG092638XA	Complete	scaffold_6	512591	513502	453.4	264
EOG0926390Q	Complete	scaffold_3	107341	108573	253.3	292
EOG092639H5	Complete	scaffold_6	214451	215869	364.5	240
EOG09263A3Y	Complete	scaffold_7	346691	348241	149.1	266
EOG09263A5D	Complete	scaffold_1	712897	713820	415.9	258
EOG09263A64	Complete	scaffold_13	241627	242973	349.2	319
EOG09263AZP	Complete	scaffold_3	495348	496748	125.2	167
EOG09263B7X	Complete	scaffold_5	225541	226464	315.0	279
EOG09263BDA	Complete	scaffold_8	135747	136841	168.5	199
EOG09263BE5	Complete	scaffold_32	70182	70955	222.8	178
EOG09263BG5	Complete	scaffold_6	594769	595959	520.3	316
EOG09263BGW	Complete	scaffold_21	11524	13023	421.0	364
EOG09263C1V	Complete	scaffold_11	98725	99951	367.2	305
EOG09263C4C	Complete	scaffold_13	21015	22088	109.8	175
EOG09263C55	Complete	scaffold_3	615920	617287	350.7	357
EOG09263CAC	Complete	scaffold_16	63638	64678	170.8	174
EOG09263CAH	Complete	scaffold_15	34888	35802	423.4	252
EOG09263CG2	Complete	scaffold_5	748148	749302	137.5	149
EOG09263CG4	Complete	scaffold_16	22580	23530	514.5	278
EOG09263CGP	Complete	scaffold_2	303263	304538	243.4	195
EOG09263CLY	Complete	scaffold_3	153122	154129	375.9	260
EOG09263CUQ	Complete	scaffold_1	702096	703424	223.6	446
EOG09263CUU	Complete	scaffold_15	33070	34533	372.8	334
EOG09263D2P	Complete	scaffold_6	244602	245882	78.1	101
EOG09263DFA	Complete	scaffold_23	33105	33863	370.2	191
EOG09263DQH	Complete	scaffold_6	474346	475800	211.8	250
EOG09263E49	Complete	scaffold_21	65853	67388	367.9	330
EOG09263E5F	Complete	scaffold_6	485653	487773	582.4	451
EOG09263E87	Complete	scaffold_3	552520	553521	304.9	247
EOG09263E9V	Complete	scaffold_3	254719	256155	236.7	288
EOG09263EBB	Complete	scaffold_33	54249	55283	374.8	262
EOG09263EDC	Complete	scaffold_6	517499	518353	299.1	210
EOG09263EQZ	Complete	scaffold_6	585902	586930	283.4	247
EOG09263EVJ	Complete	scaffold_3	343940	345064	264.6	285
EOG09263F11	Complete	scaffold_1	247650	248876	175.1	260
EOG09263F3I	Complete	scaffold_26	101406	102746	245.9	165
EOG09263FAK	Complete	scaffold_6	69769	70614	157.9	174
EOG09263FGN	Complete	scaffold_1	757083	757997	229.3	234
EOG09263FKC	Complete	scaffold_4	488367	489634	107.3	108
EOG09263FR7	Complete	scaffold_4	518701	519633	208.4	235
EOG09263FTE	Complete	scaffold_8	350895	351824	285.7	224
EOG09263G3M	Complete	scaffold_3	29927	30904	442.8	278
EOG09263G4R	Complete	scaffold_6	291239	292717	145.6	135
EOG09263GIG	Complete	scaffold_3	742897	744519	404.5	384
EOG09263GSR	Complete	scaffold_8	251862	253811	235.6	314
EOG09263GUT	Complete	scaffold_7	76715	77731	299.5	255
EOG09263H0Y	Complete	scaffold_24	110789	112907	342.8	290
EOG09263H5H	Complete	scaffold_10	289554	290717	486.3	278
EOG09263HD8	Complete	scaffold_2	722937	723881	406.4	238
EOG09263HE6	Complete	scaffold_11	71341	72420	185.6	186
EOG09263HED	Complete	scaffold_8	374812	375945	373.9	252
EOG09263HK2	Complete	scaffold_24	32208	34187	174.3	205
EOG09263HYJ	Complete	scaffold_15	195571	196593	318.4	258
EOG09263I4U	Complete	scaffold_10	270556	271680	197.6	208
EOG09263I7I	Complete	scaffold_4	212176	213567	500.3	282
EOG09263IMF	Complete	scaffold_2	784564	785511	222.3	247
EOG09263IQ5	Complete	scaffold_10	288194	289273	399.8	262
EOG09263IT0	Complete	scaffold_1	739395	741282	390.5	249
EOG09263J3H	Complete	scaffold_12	185658	186680	297.3	258
EOG09263J6Z	Complete	scaffold_4	461142	462251	313.9	275
EOG09263J7D	Complete	scaffold_26	89007	90065	279.3	202
EOG09263JCT	Complete	scaffold_5	26746	28044	354.1	270
EOG09263JFQ	Complete	scaffold_5	482580	484415	258.3	208
EOG09263JTO	Complete	scaffold_4	746893	747795	456.0	252
EOG09263JW5	Complete	scaffold_23	10711	11613	399.0	235
EOG09263JZO	Complete	scaffold_15	141608	142585	319.0	250
EOG09263K05	Complete	scaffold_8	302447	303226	228.0	195
EOG09263K45	Complete	scaffold_30	42800	43696	193.9	197
EOG09263KB4	Complete	scaffold_12	167872	168828	319.9	234
EOG09263KDI	Complete	scaffold_2	779825	780979	429.8	303
EOG09263KEE	Complete	scaffold_5	739105	739902	135.4	69
EOG09263KRO	Complete	scaffold_1	770454	771464	384.4	262
EOG09263KVG	Complete	scaffold_2	355729	356649	303.2	235
EOG09263KZJ	Complete	scaffold_8	479622	481073	415.0	333
EOG09263L00	Duplicated	scaffold_13	162279	163259	237.6	166
EOG09263L00	Duplicated	scaffold_14	68957	70546	231.4	156
EOG09263L52	Complete	scaffold_5	410894	412405	421.0	353
EOG09263L7Y	Complete	scaffold_21	81829	84327	364.9	511
EOG09263L9T	Complete	scaffold_7	226747	227688	159.7	156
EOG09263LNF	Complete	scaffold_1	199767	200957	284.7	264
EOG09263LP3	Complete	scaffold_13	170378	171271	334.1	241
EOG09263LR1	Complete	scaffold_6	390216	391088	341.4	233
EOG09263M8W	Complete	scaffold_2	216233	217414	317.0	270
EOG09263MEM	Complete	scaffold_31	69285	70661	301.8	223
EOG09263MGE	Fragmented	scaffold_16	98512	100435	233.7	190
EOG09263MIB	Duplicated	scaffold_2	428279	429172	439.9	246
EOG09263MIB	Duplicated	scaffold_41	3356	4252	445.5	243
EOG09263MNN	Complete	scaffold_3	662543	664342	280.2	324
EOG09263MR4	Complete	scaffold_13	227385	228215	249.8	168
EOG09263NE7	Duplicated	scaffold_10	292155	293516	264.2	263
EOG09263NE7	Duplicated	scaffold_9	422362	423723	267.5	258
EOG09263NXM	Complete	scaffold_17	15814	17541	436.8	380
EOG09263OAE	Complete	scaffold_3	790391	791485	289.9	257
EOG09263OCO	Complete	scaffold_7	215214	216188	407.5	257
EOG09263OD3	Complete	scaffold_1	853324	854196	233.1	182
EOG09263OQH	Complete	scaffold_8	190904	191968	470.8	315
EOG09263OWL	Complete	scaffold_6	394925	395848	224.5	175
EOG09263OXI	Duplicated	scaffold_14	173424	174269	254.5	245
